(50.71500000000001, 5429)
(50.71500000000001, 5429)
(50.78360000000001, 5429)
(50.7444, 5429)
(50.71500000000001, 5429)
(50.7444, 5429)
(50.78360000000001, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.78360000000001, 5429)
(50.7444, 5429)
(50.71500000000001, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.78360000000001, 5429)
(50.78360000000001, 5429)
(50.7444, 5429)
(50.7444, 5429)
(50.78360000000001, 5429)
(50.78360000000001, 5430)
(50.7444, 5430)
(50.78360000000001, 5431)
(50.78360000000001, 5431)
(50.8228, 5432)
(50.8228, 5432)
(51.14620000000001, 5433)
(54.21360000000001, 5433)
(59.623200000000004, 5434)
(65.5718, 5434)
(71.42240000000001, 5435)
(76.71440000000001, 5435)
(80.84020000000001, 5436)
(83.22160000000001, 5436)
(84.6426, 5437)
(85.701, 5437)
(86.57320000000001, 5438)
(87.269, 5438)
(88.3666, 5439)
(88.9546, 5439)
(89.3858, 5439)
(89.6798, 5440)
(89.866, 5440)
(90.08160000000001, 5441)
(90.013, 5441)
(89.9738, 5441)
(89.9346, 5441)
(89.9346, 5441)
(90.16, 5441)
(90.5618, 5441)
(90.77740000000001, 5442)
(90.9244, 5442)
(90.993, 5443)
(91.03220000000002, 5443)
(91.1106, 5443)
(91.2478, 5444)
(91.14, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(90.993, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.03220000000002, 5444)
(90.993, 5444)
(91.03220000000002, 5444)
(91.03220000000002, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(90.993, 5444)
(91.03220000000002, 5444)
(90.993, 5444)
(91.03220000000002, 5444)
(91.03220000000002, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(91.03220000000002, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.03220000000002, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(90.993, 5444)
(91.03220000000002, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.14, 5444)
(91.14, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.03220000000002, 5444)
(91.07140000000001, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.14, 5444)
(91.1106, 5444)
(91.1106, 5444)
(91.14, 5444)
(91.17920000000001, 5444)
(91.17920000000001, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.1106, 5444)
(91.14, 5444)
(91.17920000000001, 5444)
(91.17920000000001, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.14, 5444)
(91.2184, 5444)
(91.14, 5444)
(91.14, 5444)
(91.2184, 5444)
(91.14, 5445)
(91.03220000000002, 5445)
(90.993, 5446)
(90.9636, 5446)
(90.9244, 5446)
(90.846, 5447)
(90.7382, 5447)
(90.7382, 5448)
(90.7382, 5448)
(90.5618, 5448)
(90.3756, 5449)
(90.33640000000001, 5449)
(90.44420000000001, 5450)
(90.5618, 5450)
(90.77740000000001, 5450)
(90.88520000000001, 5451)
(90.88520000000001, 5451)
(90.846, 5452)
(90.9244, 5452)
(90.9244, 5452)
(90.9244, 5453)
(90.88520000000001, 5453)
(90.846, 5454)
(90.7382, 5454)
(90.7088, 5454)
(90.59120000000001, 5455)
(90.5618, 5455)
(90.52260000000001, 5455)
(90.4148, 5456)
(90.307, 5456)
(90.1894, 5457)
(90.1208, 5457)
(90.26780000000001, 5457)
(90.3756, 5458)
(90.52260000000001, 5458)
(90.6696, 5459)
(90.77740000000001, 5459)
(90.81660000000001, 5459)
(90.77740000000001, 5460)
(90.7382, 5460)
(90.77740000000001, 5461)
(90.77740000000001, 5461)
(90.7088, 5461)
(90.5618, 5462)
(90.4834, 5462)
(90.3756, 5462)
(90.3756, 5463)
(90.4834, 5463)
(90.7088, 5464)
(90.88520000000001, 5464)
(91.07140000000001, 5464)
(91.2184, 5465)
(91.287, 5465)
(91.2184, 5466)
(91.14, 5466)
(90.993, 5466)
(90.81660000000001, 5467)
(90.7088, 5467)
(90.52260000000001, 5468)
(90.59120000000001, 5468)
(90.63040000000001, 5468)
(90.6696, 5469)
(90.77740000000001, 5469)
(90.9244, 5469)
(91.07140000000001, 5470)
(91.2184, 5470)
(91.36540000000001, 5471)
(91.3948, 5471)
(91.36540000000001, 5471)
(91.2478, 5472)
(91.17920000000001, 5472)
(91.07140000000001, 5473)
(90.993, 5473)
(91.03220000000002, 5473)
(91.07140000000001, 5474)
(91.03220000000002, 5474)
(91.03220000000002, 5475)
(90.9244, 5475)
(90.88520000000001, 5475)
(90.88520000000001, 5476)
(90.846, 5476)
(90.9244, 5476)
(90.9244, 5477)
(90.993, 5477)
(91.07140000000001, 5478)
(91.1106, 5478)
(91.2184, 5478)
(91.17920000000001, 5479)
(91.07140000000001, 5479)
(90.88520000000001, 5480)
(90.77740000000001, 5480)
(90.7088, 5480)
(90.59120000000001, 5481)
(90.5618, 5481)
(90.63040000000001, 5482)
(90.7382, 5482)
(90.7382, 5482)
(90.7382, 5483)
(90.7382, 5483)
(90.81660000000001, 5484)
(90.846, 5484)
(90.9636, 5484)
(91.03220000000002, 5485)
(91.14, 5485)
(91.14, 5485)
(91.14, 5486)
(91.14, 5486)
(91.17920000000001, 5487)
(91.2478, 5487)
(91.3948, 5487)
(91.4732, 5488)
(91.51240000000001, 5488)
(91.51240000000001, 5489)
(91.4732, 5489)
(91.434, 5489)
(91.434, 5490)
(91.434, 5490)
(91.434, 5491)
(91.51240000000001, 5491)
(91.434, 5491)
(91.3948, 5491)
(91.36540000000001, 5491)
(91.36540000000001, 5491)
(91.287, 5491)
(91.32620000000001, 5491)
(91.62020000000001, 5491)
(91.581, 5492)
(91.54180000000001, 5492)
(91.4732, 5493)
(91.4732, 5493)
(91.434, 5493)
(91.434, 5494)
(91.4732, 5494)
(91.51240000000001, 5495)
(91.54180000000001, 5495)
(91.62020000000001, 5495)
(91.6888, 5496)
(91.76720000000002, 5496)
(91.76720000000002, 5497)
(91.76720000000002, 5497)
(91.728, 5497)
(91.62020000000001, 5498)
(91.434, 5498)
(91.3948, 5499)
(91.32620000000001, 5499)
(91.287, 5499)
(91.287, 5500)
(91.36540000000001, 5500)
(91.3948, 5500)
(91.36540000000001, 5501)
(91.2478, 5501)
(91.2478, 5502)
(91.17920000000001, 5502)
(91.14, 5502)
(91.14, 5503)
(91.1106, 5503)
(91.14, 5504)
(91.2478, 5504)
(91.32620000000001, 5504)
(91.2184, 5505)
(91.1106, 5505)
(90.9244, 5506)
(90.7382, 5506)
(90.6696, 5506)
(90.7088, 5506)
(90.7382, 5506)
(90.63040000000001, 5506)
(90.44420000000001, 5507)
(90.3756, 5507)
(90.26780000000001, 5508)
(90.2286, 5508)
(90.04240000000001, 5508)
(89.75820000000002, 5509)
(89.572, 5509)
(89.3858, 5510)
(89.31720000000001, 5510)
(89.278, 5510)
(89.2388, 5511)
(89.17020000000001, 5511)
(89.02320000000002, 5512)
(89.02320000000002, 5512)
(89.06240000000001, 5512)
(89.17020000000001, 5513)
(89.35640000000001, 5513)
(89.53280000000001, 5514)
(89.6406, 5514)
(89.78760000000001, 5514)
(89.90520000000001, 5515)
(90.08160000000001, 5515)
(90.2286, 5515)
(90.4148, 5516)
(90.44420000000001, 5516)
(90.44420000000001, 5517)
(90.5618, 5517)
(90.63040000000001, 5517)
(90.7088, 5518)
(90.846, 5518)
(90.88520000000001, 5519)
(90.9636, 5519)
(90.9244, 5519)
(90.9244, 5520)
(91.03220000000002, 5520)
(91.17920000000001, 5521)
(91.287, 5521)
(91.36540000000001, 5521)
(91.36540000000001, 5522)
(91.434, 5522)
(91.4732, 5523)
(91.434, 5523)
(91.3948, 5523)
(91.36540000000001, 5524)
(91.32620000000001, 5524)
(91.32620000000001, 5525)
(91.434, 5525)
(91.581, 5525)
(91.6888, 5526)
(91.6496, 5526)
(91.6888, 5526)
(91.6888, 5527)
(91.728, 5527)
(91.6888, 5528)
(91.6496, 5528)
(91.581, 5528)
(91.54180000000001, 5529)
(91.51240000000001, 5529)
(91.4732, 5530)
(91.728, 5530)
(91.79660000000001, 5530)
(91.8358, 5531)
(91.79660000000001, 5531)
(91.76720000000002, 5532)
(91.6888, 5532)
(91.6496, 5532)
(91.728, 5533)
(91.76720000000002, 5533)
(91.76720000000002, 5534)
(91.76720000000002, 5534)
(91.728, 5534)
(91.6888, 5535)
(91.728, 5535)
(91.728, 5536)
(91.6888, 5536)
(91.76720000000002, 5536)
(91.9828, 5537)
(92.022, 5537)
(92.022, 5537)
(92.022, 5538)
(92.022, 5538)
(91.9828, 5539)
(91.9436, 5539)
(91.875, 5539)
(91.91420000000001, 5540)
(92.022, 5540)
(92.1298, 5541)
(92.2376, 5541)
(92.34540000000001, 5541)
(92.316, 5542)
(92.34540000000001, 5542)
(92.4238, 5543)
(92.45320000000001, 5543)
(92.4238, 5543)
(92.316, 5544)
(92.2376, 5544)
(92.1298, 5544)
(92.05140000000002, 5544)
(92.1298, 5544)
(92.09060000000001, 5544)
(92.05140000000002, 5544)
(92.1298, 5544)
(92.1298, 5544)
(92.1298, 5544)
(92.1298, 5544)
(92.1298, 5544)
(92.09060000000001, 5544)
(92.1298, 5544)
(92.09060000000001, 5544)
(92.09060000000001, 5544)
(90.6696, 5544)
(90.44420000000001, 5543)
(90.307, 5542)
(90.26780000000001, 5542)
(90.1208, 5541)
(89.866, 5540)
(89.61120000000001, 5540)
(89.53280000000001, 5539)
(89.50340000000001, 5538)
(89.53280000000001, 5538)
(89.572, 5537)
(89.35640000000001, 5536)
(89.2094, 5536)
(89.2094, 5535)
(89.2094, 5534)
(89.2094, 5533)
(89.278, 5533)
(89.3858, 5532)
(89.53280000000001, 5531)
(89.53280000000001, 5531)
(89.50340000000001, 5530)
(89.278, 5529)
(89.278, 5529)
(89.425, 5528)
(89.53280000000001, 5527)
(89.6406, 5527)
(89.6798, 5526)
(89.61120000000001, 5525)
(89.50340000000001, 5525)
(89.425, 5524)
(89.35640000000001, 5523)
(89.425, 5522)
(89.4642, 5522)
(89.4642, 5521)
(89.31720000000001, 5520)
(89.2094, 5520)
(89.17020000000001, 5519)
(89.1016, 5518)
(88.87620000000001, 5518)
(88.6998, 5517)
(88.6606, 5516)
(88.6606, 5515)
(88.43520000000001, 5515)
(88.1804, 5514)
(88.004, 5513)
(87.71, 5513)
(87.416, 5512)
(87.3768, 5511)
(87.4552, 5511)
(87.4552, 5510)
(87.60220000000001, 5509)
(87.857, 5509)
(88.1804, 5508)
(88.4744, 5507)
(88.6606, 5506)
(88.837, 5506)
(89.131, 5505)
(89.31720000000001, 5504)
(89.35640000000001, 5504)
(89.278, 5503)
(89.35640000000001, 5502)
(89.425, 5501)
(89.53280000000001, 5501)
(89.572, 5500)
(89.61120000000001, 5499)
(89.53280000000001, 5499)
(89.50340000000001, 5498)
(89.78760000000001, 5497)
(89.9346, 5497)
(89.8268, 5496)
(89.75820000000002, 5495)
(89.61120000000001, 5494)
(89.425, 5494)
(89.278, 5493)
(89.3858, 5492)
(89.53280000000001, 5492)
(89.572, 5491)
(89.50340000000001, 5490)
(89.425, 5489)
(89.425, 5489)
(89.35640000000001, 5488)
(89.31720000000001, 5487)
(89.2094, 5487)
(89.06240000000001, 5486)
(88.9546, 5485)
(88.837, 5484)
(88.7292, 5484)
(88.5528, 5483)
(88.43520000000001, 5482)
(88.3666, 5481)
(88.3666, 5480)
(88.4058, 5480)
(88.58220000000001, 5479)
(88.6606, 5478)
(88.4744, 5477)
(88.25880000000001, 5477)
(88.1804, 5476)
(88.1118, 5475)
(88.2196, 5474)
(88.3666, 5474)
(88.25880000000001, 5473)
(88.4058, 5472)
(88.51360000000001, 5471)
(88.4058, 5470)
(88.2196, 5470)
(87.89620000000001, 5469)
(87.74920000000002, 5468)
(87.71, 5467)
(87.74920000000002, 5467)
(87.9648, 5466)
(88.1804, 5465)
(88.298, 5464)
(88.151, 5464)
(87.71, 5463)
(87.49440000000001, 5462)
(87.60220000000001, 5461)
(87.74920000000002, 5461)
(87.74920000000002, 5460)
(87.77860000000001, 5459)
(87.71, 5458)
(87.416, 5457)
(87.2004, 5457)
(87.2298, 5456)
(87.3768, 5455)
(87.49440000000001, 5454)
(87.6316, 5454)
(87.6708, 5453)
(87.71, 5452)
(87.77860000000001, 5451)
(87.74920000000002, 5451)
(87.563, 5450)
(87.30820000000001, 5449)
(87.2298, 5448)
(87.3768, 5447)
(87.563, 5447)
(87.6316, 5446)
(87.71, 5445)
(87.77860000000001, 5444)
(87.77860000000001, 5444)
(87.71, 5443)
(87.60220000000001, 5442)
(87.3768, 5441)
(87.05340000000001, 5441)
(86.61240000000001, 5440)
(86.142, 5439)
(85.6618, 5439)
(85.701, 5439)
(85.76960000000001, 5439)
(85.76960000000001, 5439)
(85.76960000000001, 5439)
(85.76960000000001, 5439)
(85.76960000000001, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.848, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.9166, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.8088, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.848, 5439)
(85.848, 5439)
(85.8872, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.8872, 5439)
(85.848, 5439)
(85.8088, 5439)
(85.8872, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.9166, 5439)
(85.8872, 5439)
(85.848, 5439)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1454, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1454, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.15520000000001, 5438)
(53.125800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.223800000000004, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.1454, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.223800000000004, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.223800000000004, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.125800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1454, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.223800000000004, 5438)
(53.223800000000004, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1454, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1454, 5438)
(53.1454, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.223800000000004, 5438)
(53.223800000000004, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1454, 5438)
(53.174800000000005, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.1454, 5438)
(53.1454, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.1944, 5438)
(53.20420000000001, 5438)
(53.1944, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.174800000000005, 5438)
(53.1454, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
(53.15520000000001, 5438)
(53.174800000000005, 5438)
(53.1944, 5438)
(53.174800000000005, 5438)
